,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_mean_train_score,user_attrs_split0_test_score,user_attrs_split0_train_score,user_attrs_split1_test_score,user_attrs_split1_train_score,user_attrs_split2_test_score,user_attrs_split2_train_score,user_attrs_split3_test_score,user_attrs_split3_train_score,user_attrs_split4_test_score,user_attrs_split4_train_score,user_attrs_split5_test_score,user_attrs_split5_train_score,user_attrs_split6_test_score,user_attrs_split6_train_score,user_attrs_split7_test_score,user_attrs_split7_train_score,user_attrs_split8_test_score,user_attrs_split8_train_score,user_attrs_split9_test_score,user_attrs_split9_train_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,user_attrs_std_train_score,state
88,88,0.731282012703641,2022-09-13 16:32:47.708495,2022-09-13 16:32:49.974163,0 days 00:00:02.265668,0.8394644106889245,15,57,72,4.368142046389659,14.4035696458288,0.9282613964711659,0.13403964042663574,0.034002280235290526,0.731282012703641,0.78556758726228,0.7202755315962863,0.7864957032064421,0.7192273135669363,0.783779526908889,0.7136505038209238,0.7864826358923889,0.7683269087712179,0.7791152642428709,0.7521008403361344,0.7829831759344869,0.7545518207282913,0.7844325799101836,0.6912931839402428,0.7894257281072514,0.7274743230625583,0.7860380068683133,0.7336601307189543,0.784038807621186,0.7322595704948647,0.7928844439307885,0.008458916078763506,0.0035306966400232604,0.021318481109306602,0.003542257374328885,COMPLETE
89,89,0.7316751512940335,2022-09-13 16:32:49.977982,2022-09-13 16:32:52.384578,0 days 00:00:02.406596,0.7970637596488878,14,43,76,4.932975435803983,4.650051511975299,0.7309310107272493,0.14539783000946044,0.03493680953979492,0.7316751512940335,0.8019649032388474,0.7222222222222222,0.8072489167703967,0.7223719676549865,0.8023503863295289,0.7188915939676743,0.80184793207503,0.7865523770879828,0.797646925003771,0.7478991596638656,0.7979733522652226,0.7418300653594772,0.8027896331396116,0.6896591970121382,0.8054484216087703,0.7341269841269842,0.8003718960507198,0.7278244631185808,0.8010236428477083,0.7253734827264239,0.802947926297715,0.006029264514745826,0.003251686282946701,0.02354372059487514,0.0028260493747283414,COMPLETE
90,90,0.7239945887058414,2022-09-13 16:32:52.388334,2022-09-13 16:32:54.346035,0 days 00:00:01.957701,0.7483680289766128,5,35,70,6.703030169589671,13.299609618240606,0.8603080214940024,0.10724284648895263,0.03485715389251709,0.7239945887058414,0.7672573677675063,0.7476789457921533,0.769531264514451,0.7124887690925427,0.7719997275153737,0.7221207817677691,0.7655017099110549,0.7826807330763508,0.762780029359861,0.7521008403361344,0.7650215460309074,0.7307422969187675,0.7654029355435213,0.6971288515406162,0.7732633156122044,0.709733893557423,0.7614152687887994,0.6944444444444444,0.7642385418042531,0.6908263305322129,0.7734193385946374,0.007497966444659598,0.003665542091489212,0.02806221646913197,0.004201333341829996,COMPLETE
91,91,0.7339453929269009,2022-09-13 16:32:54.349717,2022-09-13 16:32:58.498044,0 days 00:00:04.148327,0.9428930790656229,15,51,68,5.649310535488565,12.839880385211979,0.8486458575187438,0.3031098127365112,0.04046201705932617,0.7339453929269009,0.7859208776664002,0.7386942198262954,0.7873470112358623,0.7192273135669363,0.7858307994327365,0.7287313180496382,0.7875496302817047,0.7855041590586326,0.781514868272145,0.7410130718954249,0.7839847361643112,0.7476657329598506,0.7878828341698587,0.69234360410831,0.7913601241579712,0.7161531279178338,0.7813839403645488,0.7399626517273576,0.7825916738211597,0.7301587301587302,0.7897631587637035,0.3054491650760739,0.012963323105765642,0.02293618477622607,0.0032820963864378457,COMPLETE
92,92,0.7327408230486351,2022-09-13 16:32:58.501936,2022-09-13 16:33:00.736323,0 days 00:00:02.234387,0.85043267043532,10,45,46,5.274039474888596,14.277641437488606,0.8119934768807596,0.1331157922744751,0.03479945659637451,0.7327408230486351,0.7862525522739666,0.746031746031746,0.7889798547161515,0.7181790955375861,0.783779526908889,0.7238114560086563,0.7905323926967964,0.7956651112463651,0.7840980744645865,0.75,0.7845198784836878,0.7285247432306255,0.7860774253731344,0.69234360410831,0.7894257281072514,0.7145191409897291,0.7858211019019945,0.7378618113912232,0.778083517699115,0.7204715219421102,0.7912080223880598,0.005181792979242691,0.004274492689735352,0.026237896194742705,0.0037562038531952476,COMPLETE
93,93,0.7408744508150186,2022-09-13 16:33:00.746653,2022-09-13 16:33:03.047282,0 days 00:00:02.300629,0.875556250480011,13,47,66,4.519280059957789,13.741175368284296,0.49532085217211796,0.13922998905181885,0.034490323066711424,0.7408744508150186,0.7887392132792009,0.7508235998802036,0.7865101531487456,0.7223719676549865,0.7892539907644226,0.7290525461554067,0.790098217884458,0.8089707175221479,0.7843614230218567,0.7531512605042017,0.7841283763703606,0.757703081232493,0.7906543059041078,0.69234360410831,0.7928968267071721,0.734827264239029,0.7896172483819839,0.7357609710550888,0.7852944211464801,0.7237394957983193,0.7945771694624224,0.006697827921156951,0.0047329301730392155,0.02892001933530603,0.0033937893722771873,COMPLETE
94,94,0.7291537024629287,2022-09-13 16:33:03.054166,2022-09-13 16:33:05.447861,0 days 00:00:02.393695,0.8847709751468846,13,39,72,4.545612397625425,12.023149289688876,0.4357510293698875,0.14602291584014893,0.03579709529876709,0.7291537024629287,0.7939472374059839,0.737047020065888,0.7936174604845685,0.7234201856843365,0.791586624307693,0.7178433759383243,0.7939147113345384,0.789697031176033,0.7902148495616215,0.7510504201680672,0.792326187095496,0.7418300653594772,0.7957995558710871,0.6680672268907563,0.7964991827367587,0.6966619981325863,0.7934026631224409,0.7347105508870215,0.7925655874389117,0.7312091503267975,0.799545552106723,0.0073071098279110114,0.004330767260163988,0.030579607610596804,0.0025638054144311614,COMPLETE
95,95,0.7322692883199131,2022-09-13 16:33:05.457496,2022-09-13 16:33:07.757207,0 days 00:00:02.299711,0.8242506708117548,14,41,66,5.1161611312045565,14.6544200510831,0.5292851372027043,0.13696742057800293,0.03313932418823242,0.7322692883199131,0.7883678433514852,0.7428870919436957,0.790118510169663,0.7223719676549865,0.7882319669880746,0.7188915939676743,0.788381094623321,0.7949381213227835,0.7829121817047348,0.7420634920634921,0.7858504078061023,0.7508169934640523,0.7876225894861973,0.69234360410831,0.7926427734117025,0.6966619981325863,0.7873183859463744,0.7394957983193278,0.7873454216748118,0.7222222222222222,0.79325510170387,0.007422795071446043,0.0011013590443282363,0.02787846695487039,0.0028990969196647067,COMPLETE
96,96,0.7389381102410532,2022-09-13 16:33:07.765431,2022-09-13 16:33:10.047867,0 days 00:00:02.282436,0.8984521327368574,14,49,70,4.817336505472068,11.1276458845964,0.4970643892598113,0.13737809658050537,0.03445637226104736,0.7389381102410532,0.7914418614342196,0.7428870919436957,0.788629959684661,0.7234201856843365,0.7917032559848565,0.7339724081963888,0.7951653078870213,0.7977615473050652,0.7847978645275675,0.7489495798319328,0.7926968448685775,0.7529178338001867,0.7911894482234844,0.6818394024276377,0.7947979956412627,0.7337768440709618,0.7905022041341963,0.740546218487395,0.7902334978866727,0.7333099906629319,0.7947022355038964,0.0069117612658192605,0.004546322366545386,0.027125781873657998,0.003030797535083093,COMPLETE
97,97,0.732460682589124,2022-09-13 16:33:10.054446,2022-09-13 16:33:12.419306,0 days 00:00:02.364860,0.9451544235852353,14,49,70,6.0757474548011166,11.268854122023209,0.46188238491718026,0.14416024684906006,0.03470616340637207,0.732460682589124,0.7866258975406437,0.7376460017969453,0.7866953188379769,0.7303084755914945,0.7860159651219678,0.7318759721376885,0.7879988476955146,0.7784878609589504,0.7825645533666166,0.7510504201680672,0.7879430970149254,0.7418300653594772,0.7842951310923261,0.6781045751633987,0.7916288304054946,0.7168534080298786,0.784513687095496,0.7347105508870215,0.7825437937524766,0.7237394957983193,0.7920597510236429,0.009814247346453813,0.0035567681862923163,0.02421367523124378,0.003187552939451477,COMPLETE
98,98,0.7282814353170767,2022-09-13 16:33:12.427099,2022-09-13 16:33:14.710321,0 days 00:00:02.283222,0.9011108234102635,13,53,32,5.502344461219023,11.802650261107814,0.5016404148165169,0.13542647361755372,0.03420181274414062,0.7282814353170767,0.7849550663519024,0.7318059299191375,0.783759090561917,0.7202755315962863,0.7876692449492291,0.715746939879624,0.7858821682117273,0.7855041590586326,0.7793981887883576,0.7464985994397759,0.7809845958261787,0.7476657329598506,0.7882056118742571,0.6870915032679739,0.789228016444327,0.6945611577964519,0.7838264430062079,0.7357609710550888,0.7831746962092194,0.7179038281979458,0.7874226076476027,0.005891083291976949,0.0017320943248759562,0.02685701418864423,0.00309283984537541,COMPLETE
99,99,0.731056321899829,2022-09-13 16:33:14.718542,2022-09-13 16:33:17.062977,0 days 00:00:02.344435,0.8737279916462335,13,51,76,4.309120629214579,8.770073674366778,0.49280584771512054,0.14275097846984863,0.03405382633209229,0.731056321899829,0.7947595614265063,0.72911051212938,0.7953392743238975,0.7154836777478286,0.7961761324110141,0.7178433759383243,0.7969147830444742,0.7753432068709001,0.7923811902365686,0.7468487394957983,0.7907624488178576,0.7518674136321195,0.7954288980980055,0.6912931839402428,0.7967177387399287,0.7279411764705883,0.7936713693699644,0.7315592903828197,0.7941501700567957,0.7232726423902894,0.7960536091665567,0.016535255249729933,0.0017133811721733118,0.02171717166443628,0.001900890019464435,COMPLETE
100,100,0.7339573128906667,2022-09-13 16:33:17.071367,2022-09-13 16:33:19.297483,0 days 00:00:02.226116,0.9220848342537824,14,55,70,4.974320429444129,13.065599102103214,0.5435947716317285,0.132088041305542,0.03378138542175293,0.7339573128906667,0.7868172690852955,0.7159329140461216,0.7879578309398036,0.7192273135669363,0.7864824918306219,0.7297795360789883,0.7868648828201952,0.7956651112463651,0.7830483893701148,0.7521008403361344,0.787620319310527,0.7487161531279178,0.7891384476951526,0.6891923436041083,0.7897068171311583,0.7378618113912232,0.7808009179764892,0.7189542483660131,0.7848635005283318,0.7321428571428572,0.7916890932505614,0.006996702106147842,0.0022637909024845002,0.026761354156044227,0.0030618669007289184,COMPLETE
101,101,0.7310738040397737,2022-09-13 16:33:19.306477,2022-09-13 16:33:21.722702,0 days 00:00:02.416225,0.8963909602776321,15,45,68,4.6801151807905494,12.489484471199841,0.477059235494994,0.14767446517944335,0.03597812652587891,0.7310738040397737,0.7908680770615077,0.7292602575621443,0.7921348964042351,0.7234201856843365,0.791586624307693,0.7329241901670387,0.7915820777912681,0.7886488131466829,0.7892148256583096,0.7531512605042017,0.7886697596090344,0.7439309056956116,0.7910041193369436,0.6844070961718021,0.7949957073041871,0.6956115779645191,0.7906311913881918,0.7278244631185808,0.7857399947166821,0.7315592903828197,0.7931215740985338,0.011391478161626414,0.004461641369293598,0.02734782731593794,0.00242248239276655,COMPLETE
102,102,0.7347965195410687,2022-09-13 16:33:21.726497,2022-09-13 16:33:24.056445,0 days 00:00:02.329948,0.8666504589859484,15,47,66,3.445119031509687,13.437794269367831,0.44503895565091,0.13972871303558348,0.03555426597595215,0.7347965195410687,0.7935521617539061,0.7303084755914945,0.7948102000078443,0.726564839772387,0.7944062209065894,0.7269561100967066,0.7935151551118882,0.7925204571583148,0.7894977502037963,0.7431139122315593,0.792326187095496,0.746031746031746,0.7954288980980055,0.6854575163398693,0.7972320367190595,0.7369281045751634,0.791249711068551,0.7288748832866481,0.7902813779553559,0.7312091503267975,0.7967740803724739,0.004736157480167168,0.005288160101034382,0.024826705994798724,0.0025238541582545083,COMPLETE
103,103,0.7351085625972847,2022-09-13 16:33:24.065502,2022-09-13 16:33:26.248660,0 days 00:00:02.183158,0.7976616453489258,14,49,64,5.7922913407584975,13.721103187553833,0.4022872171898785,0.12975053787231444,0.03231642246246338,0.7351085625972847,0.7835477063298757,0.7439353099730459,0.7860436264400916,0.7202755315962863,0.7873193499177384,0.7280043281260566,0.7817458649330996,0.7988097653344154,0.7743958025784254,0.7510504201680672,0.7863376700567957,0.7295751633986928,0.7801367884031172,0.6860410830999066,0.7872248959846784,0.7375116713352008,0.7857214205521067,0.736811391223156,0.7780024105138026,0.7190709617180205,0.7885492339189011,0.006060434156260006,0.0007207084432872132,0.02713761545919781,0.004482069690833251,COMPLETE
104,104,0.7320885211459306,2022-09-13 16:33:26.259273,2022-09-13 16:33:28.681155,0 days 00:00:02.421882,0.842370547067801,15,43,72,3.927442675385019,12.372711445395982,0.4190393885507294,0.14910826683044434,0.035618376731872556,0.7320885211459306,0.7947022888604877,0.7244684037136867,0.7969576678618833,0.7202755315962863,0.7943100255763978,0.7178433759383243,0.797681543593459,0.7935686751876648,0.7879642291058265,0.7510504201680672,0.7922574626865672,0.7418300653594772,0.7957787115308415,0.6812558356676004,0.8014297979130893,0.7268907563025211,0.7927385335490689,0.7267740429505136,0.7902334978866727,0.7369281045751634,0.7976714189010699,0.014988538731419723,0.0037447205258656414,0.027013777284039406,0.003802044353669954,COMPLETE
105,105,0.7336950097547642,2022-09-13 16:33:28.685124,2022-09-13 16:33:31.262636,0 days 00:00:02.577512,0.9134443224243591,15,23,68,4.8482648131465105,11.56099678652591,0.7510778048828682,0.1658405303955078,0.0350496768951416,0.7336950097547642,0.8041224813812253,0.737047020065888,0.8066176607194833,0.717580113806529,0.801328362553181,0.7360688442550889,0.8027809854923382,0.7907452492053831,0.8038306705868099,0.7356442577030813,0.8027789014000792,0.7550186741363212,0.8059587983753798,0.6848739495798319,0.8078098170651169,0.723155929038282,0.8041533895786555,0.7278244631185808,0.7973880597014926,0.7289915966386555,0.8085781683397173,0.008293275583671446,0.004717864815617187,0.025575266446468917,0.003160665015128847,COMPLETE
106,106,0.7286145336608978,2022-09-13 16:33:31.266444,2022-09-13 16:33:33.765097,0 days 00:00:02.498653,0.763238569809891,14,21,74,4.460827326532686,12.755431875000488,0.4559734893072366,0.15664892196655272,0.033995652198791505,0.7286145336608978,0.8022270636115667,0.709643605870021,0.8049908036438627,0.718628331835879,0.8016986939316435,0.7097788598092919,0.8037810093956501,0.7767126530060188,0.7977138954897748,0.7362278244631186,0.7987123976357152,0.7566526610644257,0.8038869535068023,0.6975957049486461,0.8073433991546691,0.7176704014939309,0.8031765949015982,0.7278244631185808,0.7954536636507727,0.7354108309990663,0.8055132248051777,0.00523310889413987,0.0026426976810872593,0.02258469933338182,0.0035995177502821233,COMPLETE
107,107,0.7328440749397751,2022-09-13 16:33:33.769093,2022-09-13 16:33:36.062113,0 days 00:00:02.293020,0.8786068876536293,13,45,66,5.366744646807173,14.166729918245627,0.9159237527659773,0.13759047985076905,0.033579564094543456,0.7328440749397751,0.7868972932708964,0.7386942198262954,0.785693731408601,0.7192273135669363,0.7857827017676409,0.7280043281260566,0.7923984995314126,0.7928416852640834,0.7837112941500353,0.75,0.784451154074759,0.7184873949579832,0.7863585143970413,0.69234360410831,0.7898921460176991,0.7288748832866481,0.7873724574032492,0.7315592903828197,0.7826395538898427,0.7284080298786181,0.7906728800686831,0.0032440729235821792,0.003176299368440955,0.0245368877227537,0.0030159068282768135,COMPLETE
108,108,0.7334576476157515,2022-09-13 16:33:36.066113,2022-09-13 16:33:38.484619,0 days 00:00:02.418506,0.9351990439520328,14,59,60,3.749572319798113,11.035881241701151,0.9470417070698876,0.14472587108612062,0.03532583713531494,0.7334576476157515,0.7891676529298406,0.7123390236597784,0.7900836238803874,0.7213237496256364,0.7882319669880746,0.7248596740380064,0.791798031850751,0.7995367552579968,0.7813312661089777,0.7478991596638656,0.7926968448685775,0.7556022408963585,0.7906272701756702,0.6770541549953315,0.7915122259278826,0.7289915966386555,0.7882658747193237,0.7347105508870215,0.7861106524897636,0.7322595704948647,0.7910187722889974,0.017564905968582508,0.003855125520901064,0.029894558707184892,0.003220406215665699,COMPLETE
109,109,0.7328105456018885,2022-09-13 16:33:38.491939,2022-09-13 16:33:40.769715,0 days 00:00:02.277776,0.9773314879159789,15,61,70,5.214439465378766,12.020641244392749,0.9908581968230328,0.13622760772705078,0.03384993076324463,0.7328105456018885,0.7851402348688358,0.7397424378556454,0.7828056007976367,0.7171308775082359,0.7828945711566766,0.7105058497328736,0.7859987998888909,0.7774396429296002,0.7762318242100985,0.7478991596638656,0.7890612617223616,0.7508169934640523,0.7864148560295865,0.6860410830999066,0.7880619716682076,0.7436974789915967,0.785458905692775,0.7225723622782446,0.7846426743494914,0.7322595704948647,0.7898318831726324,0.006404754582198397,0.004239467820084957,0.023971001771844795,0.0037213811159050006,COMPLETE
110,110,0.7305329303561553,2022-09-13 16:33:40.773689,2022-09-13 16:33:42.975822,0 days 00:00:02.202133,0.49962120572891044,14,25,64,4.278910513894051,10.539175073271604,0.5749825321032274,0.12896788120269775,0.03467862606048584,0.7305329303561553,0.7919372059068469,0.737047020065888,0.7908663978977398,0.7244684037136867,0.7943581232414936,0.7287313180496382,0.7899815862072945,0.7816325150470007,0.7849987759855789,0.7431139122315593,0.7917910447761194,0.7216386554621849,0.7931362270505877,0.6996965452847805,0.79369221371021,0.7131185807656396,0.795378747853652,0.7305088702147525,0.7909331247523445,0.7253734827264239,0.7942358175934487,0.006204242347603756,0.0036560157917846087,0.020522614687528085,0.0028574254409617188,COMPLETE
111,111,0.73346463763026,2022-09-13 16:33:42.979684,2022-09-13 16:33:45.305530,0 days 00:00:02.325846,0.8556937626517005,12,47,62,4.091989655230548,13.722505172633692,0.8717387285149418,0.13772692680358886,0.03723831176757812,0.73346463763026,0.791170307507602,0.7144354597184785,0.7984462183468852,0.7223719676549865,0.7896315471140369,0.721715019949956,0.7925647923997359,0.7949381213227835,0.7849445814076743,0.7431139122315593,0.7868040879672433,0.7529178338001867,0.7949624801875578,0.69234360410831,0.7931779157310791,0.7327264239028946,0.7897338528595959,0.736811391223156,0.7887176396777176,0.7232726423902894,0.7927199593844935,0.007026439250243648,0.006506389371679397,0.02584627028735001,0.003794288543890429,COMPLETE
112,112,0.7343737089073812,2022-09-13 16:33:45.309636,2022-09-13 16:33:47.592984,0 days 00:00:02.283348,0.830357532816462,12,51,68,4.665375804214035,13.112302711208395,0.8943456941269654,0.1345285177230835,0.03366715908050537,0.7343737089073812,0.7883546864909693,0.7374962563641809,0.7859210083582595,0.7213237496256364,0.788650396031633,0.7318759721376885,0.791115551082614,0.7823595049705823,0.7831650210472783,0.7489495798319328,0.7871268656716418,0.7466153127917834,0.7920265239070137,0.6833566760037348,0.7891237947430987,0.7258403361344539,0.7872164344208163,0.7457983193277311,0.7864125858539163,0.7201213818860878,0.7927886837934223,0.007957456427539429,0.0012701440594372032,0.02420835925354895,0.002843842476517435,COMPLETE
113,113,0.7305260753114392,2022-09-13 16:33:47.603546,2022-09-13 16:33:49.633540,0 days 00:00:02.029994,0.4305346571877975,13,49,60,2.8118989044496807,13.948756049492262,0.8027409162055744,0.10967917442321777,0.03541474342346192,0.7305260753114392,0.7782455875126669,0.7261156034740941,0.7798068249141776,0.7244684037136867,0.7790733871284042,0.7192973557854873,0.7753160800876344,0.7735679989179685,0.7751324779244672,0.7547852474323062,0.7780919792629771,0.7222222222222222,0.7762201162329943,0.7082166199813258,0.7847885847312112,0.7189542483660131,0.7779962191256109,0.7396125116713352,0.7741899600449083,0.7180205415499533,0.7818402456742835,0.004873738825365896,0.005633521401238961,0.01887556902834322,0.003126739316584606,COMPLETE
114,114,0.7312224199884864,2022-09-13 16:33:49.641628,2022-09-13 16:33:51.888386,0 days 00:00:02.246758,0.7321333813087949,11,41,66,4.529609687334922,13.368945800050422,0.7743083163958856,0.1334681034088135,0.03447821140289307,0.7312224199884864,0.7892966007173114,0.7401916741539383,0.7943376868945216,0.7213237496256364,0.7878616356096121,0.721715019949956,0.7917483706595914,0.7844559410292825,0.7850484371767386,0.7547852474323062,0.7845677585523709,0.7285247432306255,0.7850488294148725,0.6912931839402428,0.7934111246863029,0.7162698412698413,0.7914203870030379,0.7347105508870215,0.7850403678510105,0.7189542483660131,0.7944814093250561,0.012384996394647135,0.0038305456432829077,0.023760708120813483,0.0039796078635011825,COMPLETE
115,115,0.7300685277154074,2022-09-13 16:33:51.892146,2022-09-13 16:33:54.186466,0 days 00:00:02.294320,0.776055618269206,12,31,64,4.936299264370153,14.747982984593298,0.7824715306790962,0.13928489685058593,0.03332717418670654,0.7300685277154074,0.7911985121996364,0.7349505840071877,0.7934046334772135,0.7181790955375861,0.7904684052011535,0.7196185838912559,0.7895150594986404,0.8009062013931156,0.7861951779601573,0.7441643323996265,0.7891361775194823,0.7337768440709618,0.7933694360058117,0.69234360410831,0.7926636177519482,0.7104341736694677,0.790164773477744,0.7188375350140056,0.7886612980451724,0.7274743230625583,0.798406543059041,0.007184344149549764,0.0014908758136163327,0.027288013016406126,0.003222450044524013,COMPLETE
116,116,0.7337804243222953,2022-09-13 16:33:54.190104,2022-09-13 16:33:56.484254,0 days 00:00:02.294150,0.8028192022214476,15,37,54,4.090401706193026,12.792038593813611,0.8203391117072947,0.13924355506896974,0.032897424697875974,0.7337804243222953,0.7952415334538272,0.7223719676549865,0.7973279992403459,0.7234201856843365,0.7974590808598128,0.7126022857915737,0.7960810520094855,0.7998579833637656,0.7925474831048919,0.75,0.7955640767401928,0.746031746031746,0.7934257776383569,0.6944444444444444,0.7953455207370228,0.7242063492063492,0.7949061385550126,0.7326097105508871,0.79186596057324,0.7322595704948647,0.7978922450799102,0.0071909098229027335,0.0026543153170719026,0.026660982918563666,0.001979359126258249,COMPLETE
117,117,0.7307804507479599,2022-09-13 16:33:56.487899,2022-09-13 16:33:58.925071,0 days 00:00:02.437172,0.8880318079838186,14,47,62,3.1228839139939506,12.42508777620352,0.7305526677164875,0.14716994762420654,0.036502647399902347,0.7307804507479599,0.7976593583547349,0.7213237496256364,0.7991664447568385,0.718628331835879,0.7972462538524578,0.7259078920673565,0.7999645159455697,0.7865523770879828,0.7961307132006452,0.7456816059757236,0.7946019350151896,0.7386788048552755,0.7978297120591731,0.679154995331466,0.7999911256769251,0.734827264239029,0.7981440281997094,0.7268907563025211,0.795393400805706,0.7301587301587302,0.798125454035134,0.009260140461072491,0.006923496164869925,0.025204884083112698,0.001746229728342583,COMPLETE
118,118,0.7340232918081009,2022-09-13 16:33:58.933219,2022-09-13 16:34:01.295628,0 days 00:00:02.362409,0.8652323137623176,13,45,56,4.782800909260656,14.312098224411695,0.8413976389551331,0.14170303344726562,0.034731721878051756,0.7340232918081009,0.7896073249852434,0.717580113806529,0.790666782266205,0.7223719676549865,0.7866472211728812,0.7167951579089742,0.7896986616618077,0.7907452492053831,0.7889145918179787,0.7531512605042017,0.7878326839255052,0.7428804855275444,0.7922597328622375,0.6865079365079365,0.7912435196803593,0.7369281045751634,0.7923199957073042,0.740546218487395,0.780869642385418,0.7327264239028946,0.795620418372738,0.008197764875617004,0.0020405124960420438,0.025836073498695537,0.003782824463349853,COMPLETE
119,119,0.726246382099198,2022-09-13 16:34:01.299459,2022-09-13 16:34:03.423993,0 days 00:00:02.124534,0.6053162719242009,11,43,72,5.569595834499545,10.002804802033566,0.7033253417636546,0.12082395553588868,0.0341322660446167,0.726246382099198,0.7845427211860023,0.7190775681341719,0.7917994513150479,0.7123390236597784,0.7814745546837424,0.715746939879624,0.7837654887279399,0.7756644349766687,0.7784282500879889,0.7410130718954249,0.7827291226390174,0.7343604108309991,0.7864959632148989,0.6902427637721755,0.7883554434684983,0.7144024276377217,0.7817106392814688,0.7315592903828197,0.7811445400211332,0.7280578898225958,0.7895237584202879,0.002564229670537388,0.006322809671043805,0.02132868885781387,0.004075350602620678,COMPLETE
120,120,0.7267987353188384,2022-09-13 16:34:03.427662,2022-09-13 16:34:05.640133,0 days 00:00:02.212471,0.8461884678788075,15,33,68,9.421573371348718,11.768324346308717,0.681070873460973,0.13170695304870605,0.03460693359375,0.7267987353188384,0.7793195341516451,0.746031746031746,0.7804525309073944,0.7102425876010782,0.7773720096360472,0.7196185838912559,0.7787157080202205,0.7795360789883006,0.7739315425631439,0.7410130718954249,0.7785105171047417,0.7433473389355743,0.7783877212389381,0.6823062558356676,0.7854882115968829,0.7085667600373483,0.7823145060097741,0.719421101774043,0.773165285299168,0.7179038281979458,0.7848573091401401,0.009014934791341087,0.004042977263539128,0.02529473239388244,0.0038930520834481374,COMPLETE
121,121,0.7312935774837425,2022-09-13 16:34:05.644251,2022-09-13 16:34:08.015694,0 days 00:00:02.371443,0.7862351905060581,15,39,64,5.125707115388894,12.217026453966326,0.7458613919763695,0.1386248826980591,0.03706374168395996,0.7312935774837425,0.7906108555544795,0.7418388739143456,0.7937064308436083,0.7213237496256364,0.7906331345434128,0.7259078920673565,0.7936814479802115,0.794616893217015,0.7876813045603397,0.7521008403361344,0.7873871103553032,0.7216386554621849,0.7900836662924317,0.6770541549953315,0.7903732168802007,0.7321428571428572,0.7932736758684453,0.7230392156862745,0.7840511903975698,0.7232726423902894,0.7952373778232731,0.007464250402645062,0.004728790306810261,0.028019126485515307,0.003314292543845097,COMPLETE
122,122,0.7318052976922155,2022-09-13 16:34:08.020154,2022-09-13 16:34:10.568495,0 days 00:00:02.548341,0.8159342168956819,15,37,66,4.369591028770754,12.638974796407362,0.7599574688369586,0.15960001945495605,0.03426516056060791,0.7318052976922155,0.7956373709436813,0.7328541479484876,0.8008618358445269,0.7234201856843365,0.79570960570236,0.7055859876918915,0.7952149690781811,0.7956651112463651,0.7921975880734013,0.7452147525676938,0.7922574626865672,0.7439309056956116,0.7970822051248183,0.6860410830999066,0.7966157872143707,0.7252567693744164,0.7957910943072249,0.7357609710550888,0.7924698273015454,0.7243230625583567,0.7981733341038172,0.016880497078858994,0.001648171952774607,0.027152642226034127,0.0026508013443922807,COMPLETE
123,123,0.7350268348361865,2022-09-13 16:34:10.572119,2022-09-13 16:34:12.870853,0 days 00:00:02.298734,0.823172315746416,14,43,62,5.059333229791057,13.126894318882785,0.7676138220785831,0.13908286094665528,0.03256292343139648,0.7350268348361865,0.7889943699111139,0.744983528002396,0.7914976539486531,0.7223719676549865,0.7881153353109112,0.7167951579089742,0.790098217884458,0.7935686751876648,0.7823312900122896,0.7435807656395892,0.7853755283317924,0.7397292250233427,0.7889531188086119,0.6833566760037348,0.7925948933430194,0.736811391223156,0.7890944888389909,0.7347105508870215,0.7872975416061286,0.7343604108309991,0.7945856310262844,0.007679759139310262,0.0015731201301102421,0.02605309738767732,0.0033595711460697626,COMPLETE
124,124,0.733776652271783,2022-09-13 16:34:12.876012,2022-09-13 16:34:15.418828,0 days 00:00:02.542816,0.7558739195168999,14,29,60,5.360358363704934,13.550106703941434,0.7915112855308956,0.14457643032073975,0.053337836265563966,0.733776652271783,0.7920411438760537,0.7439353099730459,0.7892816520825463,0.7234201856843365,0.7929585431155315,0.7227632379793061,0.7929319967260706,0.7805842970176506,0.7886813284636517,0.7420634920634921,0.7883886705851275,0.7619047619047619,0.7939130398890504,0.6844070961718021,0.7945292893937392,0.7235060690943044,0.7932297170122837,0.7246732026143792,0.7888821242240127,0.7305088702147525,0.7976150772685247,0.007047119298046423,0.06356543879807197,0.02453356279938066,0.0029331666061827902,COMPLETE
125,125,0.7346311105087195,2022-09-13 16:34:15.425822,2022-09-13 16:34:17.821540,0 days 00:00:02.395718,0.9020198248087,15,47,70,4.750324348887805,13.874765431101048,0.7197882840251257,0.14391014575958253,0.03536844253540039,0.7346311105087195,0.7883666963185229,0.7249176400119797,0.7870933115345632,0.7223719676549865,0.7862287921293228,0.7238114560086563,0.7906317150791158,0.7855041590586326,0.7850807890730542,0.75,0.787572439241844,0.7497665732959851,0.7887199098533879,0.69234360410831,0.7907083773609827,0.734827264239029,0.7891029504028529,0.7315592903828197,0.7846426743494914,0.7312091503267975,0.7938860041606128,0.00671620123364282,0.0019684627982850095,0.022857105343994998,0.0027061389932861828,COMPLETE
