,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_n_estimators,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_mean_train_score,user_attrs_split0_test_score,user_attrs_split0_train_score,user_attrs_split1_test_score,user_attrs_split1_train_score,user_attrs_split2_test_score,user_attrs_split2_train_score,user_attrs_split3_test_score,user_attrs_split3_train_score,user_attrs_split4_test_score,user_attrs_split4_train_score,user_attrs_split5_test_score,user_attrs_split5_train_score,user_attrs_split6_test_score,user_attrs_split6_train_score,user_attrs_split7_test_score,user_attrs_split7_train_score,user_attrs_split8_test_score,user_attrs_split8_train_score,user_attrs_split9_test_score,user_attrs_split9_train_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,user_attrs_std_train_score,state
47,47,0.6922254131922602,2022-09-13 16:18:19.147373,2022-09-13 16:18:21.187638,0 days 00:00:02.040265,0.7136739773080758,80,0.16336817741394044,0.037737274169921876,0.6922254131922602,,0.6569332135369871,,0.7283617849655586,,0.6904206397511328,,0.6847737877865694,,0.7139355742296919,,0.6650326797385621,,0.6757703081232493,,0.701797385620915,,0.6775210084033614,,0.7277077497665734,,0.011309606944510085,0.0059609755041400555,0.02378769716205642,,COMPLETE
48,48,0.7315112837587865,2022-09-13 16:18:21.191168,2022-09-13 16:18:23.059212,0 days 00:00:01.868044,0.10169813046702524,60,0.1491722822189331,0.03487493991851807,0.7315112837587865,,0.7106918238993711,,0.726564839772387,,0.7220362480557246,,0.7795360789883006,,0.7410130718954249,,0.753968253968254,,0.6965452847805789,,0.7135854341736694,,0.7436974789915967,,0.7274743230625583,,0.004525006990254709,0.0038814329550501936,0.022709979167646187,,COMPLETE
49,49,0.7054682300999117,2022-09-13 16:18:23.062524,2022-09-13 16:18:26.031422,0 days 00:00:02.968898,0.2256914261602987,110,0.25450658798217773,0.03959038257598877,0.7054682300999117,,0.7035040431266846,,0.7142857142857143,,0.710421316020829,,0.7174376141205112,,0.7217553688141923,,0.6994631185807656,,0.6492763772175537,,0.7029645191409897,,0.7114845938375349,,0.7240896358543417,,0.013919966675185797,0.004997351485358919,0.020242242483168076,,COMPLETE
50,50,0.6957893331810305,2022-09-13 16:18:26.034986,2022-09-13 16:18:28.575024,0 days 00:00:02.540038,0.32418018923239145,90,0.21394033432006837,0.0369051456451416,0.6957893331810305,,0.681790955375861,,0.6994609164420486,,0.6942922837627645,,0.7195340501792115,,0.7079831932773109,,0.6957282913165266,,0.6561624649859944,,0.7049486461251167,,0.6786881419234361,,0.7193043884220355,,0.010596422839088588,0.00303745500558499,0.018503437678526045,,COMPLETE
51,51,0.7345078759846402,2022-09-13 16:18:28.578298,2022-09-13 16:18:30.797212,0 days 00:00:02.218914,0.04906753052504733,80,0.182096266746521,0.03690428733825683,0.7345078759846402,,0.7238694219826296,,0.7192273135669363,,0.7357476161493204,,0.7935686751876648,,0.7399626517273576,,0.7375116713352008,,0.6902427637721755,,0.734827264239029,,0.7410130718954249,,0.729108309990663,,0.008680367341698865,0.003131884555671416,0.024302550625894558,,COMPLETE
52,52,0.7341539070487193,2022-09-13 16:18:30.800740,2022-09-13 16:18:33.050520,0 days 00:00:02.249780,0.04220737176821171,80,0.18691434860229492,0.03497080802917481,0.7341539070487193,,0.7307577118897873,,0.7213237496256364,,0.720666801920606,,0.7855041590586326,,0.7478991596638656,,0.7375116713352008,,0.6933940242763772,,0.7358776844070962,,0.7426470588235294,,0.7259570494864613,,0.012745852102110227,0.0020624682941439414,0.02235791933677419,,COMPLETE
53,53,0.7255322285132353,2022-09-13 16:18:33.054244,2022-09-13 16:18:35.375478,0 days 00:00:02.321234,0.1188441050802978,80,0.19471023082733155,0.03443520069122315,0.7255322285132353,,0.7058999700509134,,0.7228212039532794,,0.7290525461554067,,0.7675999188476365,,0.7362278244631186,,0.7401960784313726,,0.6859243697478992,,0.7135854341736694,,0.7251400560224089,,0.7288748832866481,,0.011818736584555851,0.0014821020535935277,0.020559956739198745,,COMPLETE
54,54,0.7318989170023864,2022-09-13 16:18:35.378883,2022-09-13 16:18:37.954936,0 days 00:00:02.576053,0.047138784660921446,100,0.21844305992126464,0.03607909679412842,0.7318989170023864,,0.7318059299191375,,0.7223719676549865,,0.7308277541083383,,0.784777169135051,,0.7478991596638656,,0.7295751633986928,,0.6844070961718021,,0.7279411764705883,,0.7347105508870215,,0.7246732026143792,,0.00686240636916669,0.0026041739058585063,0.02341087126634409,,COMPLETE
55,55,0.707685236805211,2022-09-13 16:18:37.958454,2022-09-13 16:18:40.551720,0 days 00:00:02.593266,0.1831535515425475,90,0.2193898916244507,0.03685481548309326,0.707685236805211,,0.6930218628331837,,0.6931716082659479,,0.7213092581321431,,0.7230844660850748,,0.7102007469654528,,0.7100840336134454,,0.6847572362278245,,0.7040149393090569,,0.7104341736694677,,0.7267740429505136,,0.013672881258445653,0.0022553060611199224,0.013310130182559278,,COMPLETE
56,56,0.7265505542854187,2022-09-13 16:18:40.555245,2022-09-13 16:18:42.199239,0 days 00:00:01.643994,0.013807462726979802,50,0.12740321159362794,0.034033012390136716,0.7265505542854187,,0.7434860736747528,,0.7124887690925427,,0.717200919726787,,0.7651822546831677,,0.7390289449112979,,0.7338935574229692,,0.6887254901960784,,0.7264239028944911,,0.7204715219421102,,0.7186041083099907,,0.007440940048748986,0.004304070152473774,0.019506028917484763,,COMPLETE
57,57,0.7221358131404316,2022-09-13 16:18:42.202900,2022-09-13 16:18:44.508655,0 days 00:00:02.305755,0.10976475345156025,80,0.1924427032470703,0.03525557518005371,0.7221358131404316,,0.7038035339922133,,0.717580113806529,,0.7199398119970244,,0.757438966659904,,0.7188375350140056,,0.7433473389355743,,0.6949112978524743,,0.717203548085901,,0.7219887955182073,,0.7263071895424836,,0.012252757755165617,0.0018071229271934687,0.016886956079438555,,COMPLETE
58,58,0.7030895651017558,2022-09-13 16:18:44.512894,2022-09-13 16:18:47.664523,0 days 00:00:03.151629,0.2660904421739475,140,0.2711329460144043,0.04110116958618164,0.7030895651017558,,0.6838873914345612,,0.6936208445642408,,0.7174376141205112,,0.7325184283492256,,0.7100840336134453,,0.697829131652661,,0.6551120448179272,,0.7170868347338936,,0.7008636788048552,,0.7224556489262371,,0.02354027639903075,0.007763905288311662,0.021177028065624413,,COMPLETE
59,59,0.7111029845088777,2022-09-13 16:18:47.667822,2022-09-13 16:18:50.554971,0 days 00:00:02.887149,0.16946149402724592,110,0.24872002601623536,0.03708558082580567,0.7111029845088777,,0.6940700808625337,,0.7205750224618149,,0.7111483059444106,,0.7434063704605397,,0.7123015873015872,,0.7105508870214752,,0.6858076563958917,,0.7166199813258637,,0.703548085901027,,0.7130018674136321,,0.009669708451268457,0.0013798296375227325,0.014683544174876469,,COMPLETE
60,60,0.7282729819458724,2022-09-13 16:18:50.559594,2022-09-13 16:18:54.804180,0 days 00:00:04.244586,0.03736407040420482,190,0.3804309606552124,0.04002809524536133,0.7282729819458724,,0.7322551662174304,,0.726564839772387,,0.7150199499560425,,0.7714715628592683,,0.7542016806722689,,0.7258403361344539,,0.6854575163398693,,0.699813258636788,,0.733076563958917,,0.7390289449112979,,0.013712280503084892,0.0017089797117284605,0.023496033835007833,,COMPLETE
61,61,0.7342197225816681,2022-09-13 16:18:54.807642,2022-09-13 16:18:56.746984,0 days 00:00:01.939342,0.08758263940792238,60,0.15479962825775145,0.034650993347167966,0.7342197225816681,,0.7238694219826296,,0.7244684037136867,,0.715746939879624,,0.7928416852640834,,0.7510504201680672,,0.7487161531279178,,0.6796218487394958,,0.73109243697479,,0.7468487394957983,,0.7279411764705883,,0.01466025314327757,0.002488064092759772,0.027682185579027335,,COMPLETE
62,62,0.7255703539277346,2022-09-13 16:18:56.754589,2022-09-13 16:18:58.864235,0 days 00:00:02.109646,0.10355430962975748,70,0.17320826053619384,0.03524262905120849,0.7255703539277346,,0.7038035339922133,,0.7196765498652291,,0.7178433759383243,,0.7826807330763508,,0.746265172735761,,0.7289915966386555,,0.6965452847805789,,0.7135854341736694,,0.7242063492063492,,0.7221055088702147,,0.008213967368183766,0.0036912236883644587,0.022955983968511014,,COMPLETE
63,63,0.7295212394148164,2022-09-13 16:18:58.867651,2022-09-13 16:19:00.519639,0 days 00:00:01.651988,0.043019168560042315,50,0.1280968189239502,0.03439233303070068,0.7295212394148164,,0.7407906558849955,,0.7192273135669363,,0.7182491377561371,,0.7704233448299181,,0.7284080298786181,,0.7301587301587302,,0.6870915032679739,,0.73062558356676,,0.7463818860877685,,0.7238562091503268,,0.0071678862495647535,0.0043165469392293255,0.020377754659618597,,COMPLETE
64,64,0.721182670674275,2022-09-13 16:19:00.523059,2022-09-13 16:19:02.793855,0 days 00:00:02.270796,0.12775654451860166,80,0.18663568496704103,0.03715968132019043,0.721182670674275,,0.7100928421683139,,0.711141060197664,,0.7139717319266923,,0.7577601947656726,,0.7515172735760971,,0.7412464985994398,,0.6848739495798319,,0.7040149393090569,,0.707282913165266,,0.7299253034547153,,0.008039335900573825,0.003198987409697047,0.021952602538744367,,COMPLETE
65,65,0.7146766436337164,2022-09-13 16:19:02.797457,2022-09-13 16:19:04.759735,0 days 00:00:01.962278,0.20778535748079602,60,0.15829224586486818,0.03463830947875977,0.7146766436337164,,0.6994609164420486,,0.7205750224618149,,0.7314702103198756,,0.7363900723608575,,0.7250233426704015,,0.7253734827264239,,0.6742530345471522,,0.6922268907563025,,0.7114845938375349,,0.7305088702147525,,0.007170907636899874,0.0021001065784909977,0.019079284052836005,,COMPLETE
66,66,0.7317162460439645,2022-09-13 16:19:04.763163,2022-09-13 16:19:06.868048,0 days 00:00:02.104885,0.08631149777612285,70,0.1706693172454834,0.03699493408203125,0.7317162460439645,,0.72806229410003,,0.7255166217430369,,0.7139717319266923,,0.7767126530060188,,0.7531512605042017,,0.7470821661998133,,0.688608776844071,,0.7236227824463118,,0.736811391223156,,0.7236227824463118,,0.016595138231656942,0.0038872307731151745,0.022587884330787768,,COMPLETE
67,67,0.6974761146089599,2022-09-13 16:19:06.871385,2022-09-13 16:19:09.046193,0 days 00:00:02.174808,0.5689571868985258,100,0.17872903347015381,0.03592967987060547,0.6974761146089599,,0.672806229410003,,0.7147349505840072,,0.71880706025563,,0.6883242036924326,,0.7169701213818861,,0.6919934640522876,,0.6561624649859944,,0.6981792717086834,,0.6954948646125116,,0.7212885154061625,,0.015316566184030697,0.0028872705036688193,0.02033120996421291,,COMPLETE
68,68,0.7328276157287829,2022-09-13 16:19:09.049600,2022-09-13 16:19:11.046512,0 days 00:00:01.996912,0.03275226277213743,70,0.16017160415649415,0.03672106266021728,0.7328276157287829,,0.7386942198262954,,0.7181790955375861,,0.7213937918441875,,0.794616893217015,,0.7336601307189543,,0.7333099906629319,,0.6870915032679739,,0.7327264239028946,,0.7426470588235294,,0.7259570494864613,,0.0067395865648337445,0.004498568883434234,0.02536532566585927,,COMPLETE
69,69,0.7153975954350089,2022-09-13 16:19:11.049806,2022-09-13 16:19:14.931490,0 days 00:00:03.881684,0.08350393847937247,170,0.34580516815185547,0.03942646980285645,0.7153975954350089,,0.7088948787061995,,0.7222222222222222,,0.6960674917156962,,0.7679211469534051,,0.7133520074696544,,0.7247899159663866,,0.6821895424836601,,0.6971288515406162,,0.7146358543417366,,0.7267740429505136,,0.010550597318497548,0.0017195348331116057,0.022091090820730745,,COMPLETE
70,70,0.7186561285094277,2022-09-13 16:19:14.935067,2022-09-13 16:19:17.417984,0 days 00:00:02.482917,0.1464393635474094,90,0.20708889961242677,0.03834724426269531,0.7186561285094277,,0.7084456424079065,,0.7195268044324648,,0.7272773382024752,,0.7426793805369581,,0.7139355742296919,,0.7375116713352008,,0.6832399626517274,,0.7109010270774977,,0.7082166199813258,,0.734827264239029,,0.010665085654544637,0.010413199494989003,0.01679048688060508,,COMPLETE
71,71,0.7307700722812964,2022-09-13 16:19:17.421227,2022-09-13 16:19:19.442827,0 days 00:00:02.021600,0.03786716357431252,70,0.1626271963119507,0.03658735752105713,0.7307700722812964,,0.7376460017969453,,0.7192273135669363,,0.705264759586123,,0.7865523770879828,,0.7357609710550888,,0.7343604108309991,,0.6881419234360411,,0.73062558356676,,0.7474323062558357,,0.7226890756302521,,0.005394415931370126,0.004393744297657168,0.024780258858609246,,COMPLETE
72,72,0.7314699403802909,2022-09-13 16:19:19.446080,2022-09-13 16:19:21.299845,0 days 00:00:01.853765,0.045446146311705606,60,0.14666707515716554,0.035922813415527347,0.7314699403802909,,0.7307577118897873,,0.7192273135669363,,0.7224420098735376,,0.783728951105701,,0.736811391223156,,0.7343604108309991,,0.6870915032679739,,0.7316760037348272,,0.7394957983193278,,0.729108309990663,,0.008046799816855216,0.003925881479659956,0.02244830208473011,,COMPLETE
73,73,0.7311359043515966,2022-09-13 16:19:21.303170,2022-09-13 16:19:23.446389,0 days 00:00:02.143219,0.022924747556083,80,0.1751462697982788,0.03639686107635498,0.7311359043515966,,0.7434860736747528,,0.7160826594788858,,0.711232839656455,,0.7935686751876648,,0.7326097105508871,,0.7301587301587302,,0.6860410830999066,,0.734827264239029,,0.7373949579831933,,0.7259570494864613,,0.00790506779429805,0.004739792229623309,0.026056481012927377,,COMPLETE
74,74,0.7236778359142398,2022-09-13 16:19:23.450256,2022-09-13 16:19:25.615225,0 days 00:00:02.164969,0.10335202255925989,70,0.17779357433319093,0.03557553291320801,0.7236778359142398,,0.6984126984126984,,0.7255166217430369,,0.7209880300263745,,0.7795360789883006,,0.7305088702147525,,0.746031746031746,,0.6859243697478992,,0.7135854341736694,,0.7120681605975724,,0.7242063492063492,,0.01015252187526191,0.002588580727360578,0.024449318346759757,,COMPLETE
75,75,0.7289752155680693,2022-09-13 16:19:25.619385,2022-09-13 16:19:27.590745,0 days 00:00:01.971360,0.12925919017346343,60,0.16002471446990968,0.03428077697753906,0.7289752155680693,,0.7159329140461216,,0.717580113806529,,0.7108270778386421,,0.7623588287008859,,0.7452147525676938,,0.7359943977591037,,0.6896591970121382,,0.7411297852474323,,0.7288748832866481,,0.7421802054154996,,0.013048739220411403,0.001636565935760201,0.019810670572205355,,COMPLETE
76,76,0.7313065416874804,2022-09-13 16:19:27.594229,2022-09-13 16:19:29.324394,0 days 00:00:01.730165,0.06356941172888265,50,0.13605043888092042,0.034185481071472165,0.7313065416874804,,0.7238694219826296,,0.7213237496256364,,0.7164739298032055,,0.7865523770879828,,0.7468487394957983,,0.7343604108309991,,0.6881419234360411,,0.7337768440709618,,0.7326097105508871,,0.729108309990663,,0.010349334672660655,0.0019625210736231046,0.02356645657509761,,COMPLETE
77,77,0.7352021819074556,2022-09-13 16:19:29.327838,2022-09-13 16:19:31.443543,0 days 00:00:02.115705,0.08655558644035252,70,0.1713648557662964,0.03727502822875976,0.7352021819074556,,0.7270140760706798,,0.7255166217430369,,0.7360688442550889,,0.7988097653344154,,0.7510504201680672,,0.7560690943043884,,0.6775210084033614,,0.7146358543417366,,0.7389122315592904,,0.7264239028944911,,0.007922119034803348,0.004210704530012173,0.029555100866145025,,COMPLETE
78,78,0.7070583944675456,2022-09-13 16:19:31.447187,2022-09-13 16:19:34.807789,0 days 00:00:03.360602,0.17194833296458273,120,0.296122407913208,0.03689830303192139,0.7070583944675456,,0.7035040431266846,,0.72806229410003,,0.6971157097450463,,0.7192128220734428,,0.7043650793650793,,0.6952614379084967,,0.6651493930905695,,0.7139355742296919,,0.7119514472455649,,0.7320261437908497,,0.08945568623782403,0.001496936486570255,0.01815983728753407,,COMPLETE
79,79,0.7116942019250387,2022-09-13 16:19:34.812234,2022-09-13 16:19:37.363843,0 days 00:00:02.551609,0.21071598883609627,90,0.21519103050231933,0.03677401542663574,0.7116942019250387,,0.7051512428870919,,0.7180293501048218,,0.7237269222966118,,0.7304219922905255,,0.7212885154061625,,0.717436974789916,,0.678921568627451,,0.6996965452847805,,0.6956115779645191,,0.7266573295985062,,0.010776550886438412,0.003184688594953806,0.0155049232169703,,COMPLETE
80,80,0.7286242799006396,2022-09-13 16:19:37.367385,2022-09-13 16:19:39.817006,0 days 00:00:02.449621,0.01030399941692442,100,0.20336270332336426,0.03872947692871094,0.7286242799006396,,0.7403414195867026,,0.7081461515423779,,0.7192973557854873,,0.7592141746128356,,0.7342436974789917,,0.7380952380952381,,0.6950280112044818,,0.7327264239028946,,0.7331932773109244,,0.7259570494864613,,0.009686070826142406,0.008331459388500113,0.01695341231025219,,COMPLETE
81,81,0.730947756461075,2022-09-13 16:19:39.820481,2022-09-13 16:19:42.080477,0 days 00:00:02.259996,0.0871392732462119,80,0.18722364902496338,0.03554248809814453,0.730947756461075,,0.7157831686133573,,0.7255166217430369,,0.7188915939676743,,0.7784878609589504,,0.7489495798319328,,0.7502334267040149,,0.680672268907563,,0.7331932773109244,,0.7309757236227825,,0.7267740429505136,,0.009810569507883555,0.0012971379224645486,0.024312476096252762,,COMPLETE
82,82,0.7376555562375081,2022-09-13 16:19:42.083972,2022-09-13 16:19:44.127481,0 days 00:00:02.043509,0.057473872545850985,70,0.16484978199005126,0.036691474914550784,0.7376555562375081,,0.7397424378556454,,0.7223719676549865,,0.7276831000202881,,0.7886488131466829,,0.7478991596638656,,0.7508169934640523,,0.6891923436041083,,0.7427637721755369,,0.7415966386554622,,0.7258403361344539,,0.006841239770134625,0.004812909540985404,0.023970332777436567,,COMPLETE
83,83,0.734481862333085,2022-09-13 16:19:44.131159,2022-09-13 16:19:46.151947,0 days 00:00:02.020788,0.06125949166768871,70,0.16246347427368163,0.03675899505615234,0.734481862333085,,0.7318059299191375,,0.7202755315962863,,0.7409887062960709,,0.7865523770879828,,0.7489495798319328,,0.7295751633986928,,0.6912931839402428,,0.7358776844070962,,0.7436974789915967,,0.7158029878618113,,0.005798777380037597,0.00459376089562808,0.023445866840528896,,COMPLETE
84,84,0.7291849160033257,2022-09-13 16:19:46.155440,2022-09-13 16:19:48.085683,0 days 00:00:01.930243,0.12562829360107475,60,0.15417652130126952,0.03490722179412842,0.7291849160033257,,0.7148846960167714,,0.726564839772387,,0.7241326841144249,,0.777760871035369,,0.746265172735761,,0.7412464985994398,,0.6848739495798319,,0.7177871148459384,,0.7240896358543417,,0.7342436974789917,,0.006823727836888542,0.002663053767559444,0.022756650141541872,,COMPLETE
85,85,0.7331825720752899,2022-09-13 16:19:48.089122,2022-09-13 16:19:50.180713,0 days 00:00:02.091591,0.08680305250152218,70,0.1689365863800049,0.03659465312957764,0.7331825720752899,,0.72806229410003,,0.7223719676549865,,0.7280043281260566,,0.7977615473050652,,0.7410130718954249,,0.7358776844070962,,0.680672268907563,,0.7289915966386555,,0.7447478991596639,,0.7243230625583567,,0.01201449331368371,0.0070101041607318615,0.027195714621686906,,COMPLETE
86,86,0.7344427992337125,2022-09-13 16:19:50.183968,2022-09-13 16:19:52.402278,0 days 00:00:02.218310,0.061138696817937516,80,0.18237054347991943,0.036505937576293945,0.7344427992337125,,0.7349505840071877,,0.7223719676549865,,0.7178433759383243,,0.7834077229999323,,0.7510504201680672,,0.7418300653594772,,0.69234360410831,,0.7358776844070962,,0.7447478991596639,,0.7200046685340803,,0.007735389117295547,0.004568587744500376,0.022887787214391095,,COMPLETE
87,87,0.7285518579515393,2022-09-13 16:19:52.405704,2022-09-13 16:19:54.084827,0 days 00:00:01.679123,0.06060491656219286,50,0.1300656795501709,0.034092497825622556,0.7285518579515393,,0.7259658580413297,,0.7171308775082359,,0.7164739298032055,,0.7763914249002501,,0.740546218487395,,0.7343604108309991,,0.6870915032679739,,0.7258403361344539,,0.7336601307189543,,0.7280578898225958,,0.0065818030402250705,0.0020276006177388254,0.0212176400465893,,COMPLETE
88,88,0.7176424840579365,2022-09-13 16:19:54.088262,2022-09-13 16:19:56.426452,0 days 00:00:02.338190,0.14750369735259025,80,0.19290573596954347,0.03773512840270996,0.7176424840579365,,0.695717280622941,,0.7142857142857143,,0.7160681679853926,,0.7475992425779401,,0.7329598506069095,,0.7205882352941176,,0.6901260504201681,,0.7012138188608776,,0.7182539682539683,,0.7396125116713352,,0.014050998584794878,0.003310015085958033,0.017734933481654353,,COMPLETE
89,89,0.7302658109297686,2022-09-13 16:19:56.430252,2022-09-13 16:19:58.296291,0 days 00:00:01.866039,0.09957030589215926,60,0.14954838752746583,0.034224629402160645,0.7302658109297686,,0.7165318957771788,,0.7244684037136867,,0.7280043281260566,,0.7886488131466829,,0.7373949579831933,,0.7226890756302521,,0.6875583566760037,,0.7236227824463118,,0.7468487394957983,,0.7268907563025211,,0.00898546650006457,0.0017566577077058091,0.024287017629836725,,COMPLETE
90,90,0.6987384657656935,2022-09-13 16:19:58.299677,2022-09-13 16:20:00.636337,0 days 00:00:02.336660,0.460527714654452,90,0.19395906925201417,0.036765456199645996,0.6987384657656935,,0.6680143755615453,,0.7115902964959568,,0.7156624061675796,,0.7229999323730303,,0.7148692810457516,,0.6708683473389356,,0.6624649859943977,,0.7103174603174602,,0.6849906629318394,,0.7256069094304389,,0.0166738127008818,0.005816674209224372,0.023198875603466052,,COMPLETE
91,91,0.7356617682577189,2022-09-13 16:20:00.639937,2022-09-13 16:20:02.635792,0 days 00:00:01.995855,0.05420654579423209,70,0.16177728176116943,0.034967660903930664,0.7356617682577189,,0.7487271638215034,,0.7160826594788858,,0.7297795360789883,,0.7956651112463651,,0.7468487394957983,,0.7364612511671336,,0.6912931839402428,,0.7358776844070962,,0.7267740429505136,,0.729108309990663,,0.0038096077337392777,0.0036883169246473765,0.025308877406847074,,COMPLETE
92,92,0.7301931119374103,2022-09-13 16:20:02.639237,2022-09-13 16:20:04.837352,0 days 00:00:02.198115,0.06475770901032966,80,0.1813209056854248,0.03558492660522461,0.7301931119374103,,0.7339023659778376,,0.7244684037136867,,0.7146987218502738,,0.7917934672347333,,0.7436974789915967,,0.7295751633986928,,0.6823062558356676,,0.7135854341736694,,0.7457983193277311,,0.7221055088702147,,0.007431850369584572,0.0033923903616777723,0.026724255472741196,,COMPLETE
93,93,0.7243769297128467,2022-09-13 16:20:04.841219,2022-09-13 16:20:06.891931,0 days 00:00:02.050712,0.11773742556878183,70,0.16860628128051758,0.03354921340942383,0.7243769297128467,,0.7048517520215634,,0.7207247678945792,,0.7097788598092919,,0.7623588287008859,,0.7410130718954249,,0.7491830065359477,,0.676937441643324,,0.7279411764705883,,0.7267740429505136,,0.7242063492063492,,0.004600903186005493,0.0013334903787782276,0.022828460202944222,,COMPLETE
94,94,0.7247911520055373,2022-09-13 16:20:06.895266,2022-09-13 16:20:11.786198,0 days 00:00:04.890932,0.04682703083383651,230,0.4427966833114624,0.0432110071182251,0.7247911520055373,,0.7069481880802635,,0.72911051212938,,0.7202610401027929,,0.7696963549063367,,0.7377450980392157,,0.7433473389355743,,0.6848739495798319,,0.7019140989729225,,0.72093837535014,,0.733076563958917,,0.01736906736155686,0.002417886173330695,0.02255304575950382,,COMPLETE
95,95,0.7276180658914001,2022-09-13 16:20:11.789554,2022-09-13 16:20:13.724630,0 days 00:00:01.935076,0.1688070462551235,60,0.15615530014038087,0.034418702125549316,0.7276180658914001,,0.7148846960167714,,0.7391434561245882,,0.7178433759383243,,0.7717927909650368,,0.7356442577030813,,0.7396125116713352,,0.676937441643324,,0.7166199813258637,,0.7341269841269842,,0.7295751633986928,,0.007709668057948031,0.004624592773294307,0.022991064563223598,,COMPLETE
96,96,0.6874459481500046,2022-09-13 16:20:13.727926,2022-09-13 16:20:15.623991,0 days 00:00:01.896065,0.9960847036648327,80,0.15145673751831054,0.0350705623626709,0.6874459481500046,,0.6838873914345612,,0.704702006588799,,0.7177588422262798,,0.6693717454520862,,0.6736694677871149,,0.6729691876750701,,0.6820728291316527,,0.6928104575163399,,0.6785714285714286,,0.6986461251167133,,0.008383414529481265,0.005301694801127206,0.014890267508630406,,COMPLETE
97,97,0.7284895090111515,2022-09-13 16:20:15.627423,2022-09-13 16:20:17.675425,0 days 00:00:02.048002,0.07927317207263543,70,0.16694912910461426,0.035019755363464355,0.7284895090111515,,0.72806229410003,,0.7234201856843365,,0.7238114560086563,,0.7662304727125178,,0.7510504201680672,,0.7327264239028946,,0.6812558356676004,,0.7104341736694677,,0.7468487394957983,,0.7210550887021475,,0.009033632276554657,0.0026045947408862378,0.022245085330808368,,COMPLETE
98,98,0.7303750370101378,2022-09-13 16:20:17.682337,2022-09-13 16:20:20.032505,0 days 00:00:02.350168,0.02537783352196442,90,0.1965099096298218,0.035852456092834474,0.7303750370101378,,0.7376460017969453,,0.7181790955375861,,0.7042165415567729,,0.7935686751876648,,0.7315592903828197,,0.7322595704948647,,0.679154995331466,,0.7316760037348272,,0.7474323062558357,,0.7280578898225958,,0.018913326206492727,0.002968590515383639,0.027938807096093372,,COMPLETE
99,99,0.7075263773596271,2022-09-13 16:20:20.035756,2022-09-13 16:20:24.520052,0 days 00:00:04.484296,0.13313493549602476,210,0.4030215501785278,0.04210214614868164,0.7075263773596271,,0.6934710991314765,,0.711141060197664,,0.7072766619327788,,0.7202610401027929,,0.7127684407096172,,0.7084500466853407,,0.6619981325863679,,0.7239729225023342,,0.7151027077497666,,0.7208216619981326,,0.011825048068963893,0.0030655747157687036,0.017258790395968716,,COMPLETE
100,100,0.6932896002791461,2022-09-13 16:20:24.523468,2022-09-13 16:20:26.271808,0 days 00:00:01.748340,0.7424337828411359,50,0.13554131984710693,0.036538887023925784,0.6932896002791461,,0.6596286313267445,,0.7142857142857143,,0.703405017921147,,0.6872759856630825,,0.6952614379084967,,0.6924603174603174,,0.6793884220354809,,0.7012138188608776,,0.6743697478991597,,0.7256069094304389,,0.008580250478160486,0.0057717262547245865,0.018372163738106725,,COMPLETE
101,101,0.7317017971725106,2022-09-13 16:20:26.275204,2022-09-13 16:20:28.440965,0 days 00:00:02.165761,0.049999812877051616,80,0.17819128036499024,0.03546426296234131,0.7317017971725106,,0.7318059299191375,,0.7192273135669363,,0.721715019949956,,0.7774396429296002,,0.7468487394957983,,0.7364612511671336,,0.69234360410831,,0.7183706816059757,,0.7426470588235294,,0.7301587301587302,,0.00939834325340974,0.0020048615692599856,0.021091130635090043,,COMPLETE
102,102,0.7305521173776877,2022-09-13 16:20:28.444750,2022-09-13 16:20:30.413769,0 days 00:00:01.969019,0.029499308536182753,70,0.1545503854751587,0.03879377841949463,0.7305521173776877,,0.7355495657382449,,0.7171308775082359,,0.7182491377561371,,0.7865523770879828,,0.7326097105508871,,0.7322595704948647,,0.6849906629318394,,0.7337768440709618,,0.7373949579831933,,0.7270074696545286,,0.007100345704894753,0.011816146030339834,0.023759797219785814,,COMPLETE
103,103,0.7305538506739682,2022-09-13 16:20:30.418959,2022-09-13 16:20:32.472062,0 days 00:00:02.053103,0.10091815472303592,70,0.16762831211090087,0.034859085083007814,0.7305538506739682,,0.72806229410003,,0.7255166217430369,,0.7301007641847569,,0.7917934672347333,,0.7441643323996265,,0.7491830065359477,,0.680672268907563,,0.6987628384687208,,0.7320261437908497,,0.7252567693744164,,0.01225120850757329,0.001998428313662006,0.028006134128335573,,COMPLETE
104,104,0.6895483868126273,2022-09-13 16:20:32.478928,2022-09-13 16:20:34.277697,0 days 00:00:01.798769,0.8417631212266095,60,0.1436173677444458,0.03373141288757324,0.6895483868126273,,0.6400119796346211,,0.704702006588799,,0.7209034963143301,,0.6896936498275512,,0.713235294117647,,0.6448412698412698,,0.6741363211951448,,0.7313258636788048,,0.6907096171802054,,0.6859243697478992,,0.009552779144086377,0.0034143846663050267,0.02867720175113698,,COMPLETE
